# ensemble mea of file global_tas_mon_MPI-ESM1-2-HR_historical+ssp245_i1p1f1_%%.dat
# using members   0 to   1
# tas [K] Near-Surface Air Temperature
# file :: global_tas_mon_MPI-ESM1-2-HR_historical+ssp245_i1p1f1_%%.dat
# description :: global tas mon MPI-ESM1-2-HR historical+ssp245 i1p1f1 00
# olderfile :: /home/oldenbor/climexp/CMIP6/monthly/tas/tas_mon_MPI-ESM1-2-HR_historical+ssp245_i1p1f1_00.nc
# cdi :: Climate Data Interface version ?? (http://mpimet.mpg.de/cdi)
# source :: MPI-ESM1.2-HR (2017): \naerosol: none, prescribed MACv2-SP\natmos: ECHAM6.3 (spectral T127; 384 x 192 longitude/latitude; 95 levels; top level 0.01 hPa)\natmosChem: none\nland: JSBACH3.20\nlandIce: none/prescribed\nocean: MPIOM1.63 (tripolar TP04, approximately 0.4deg; 802 x 404 longitude/latitude; 40 levels; top grid cell 0-12 m)\nocnBgchem: HAMOCC6\nseaIce: unnamed (thermodynamic (Semtner zero-layer) dynamic (Hibler 79) sea ic
# institution :: KNMI Climate Explorer and Max Planck Institute for Meteorology
# activity_id :: CMIP
# branch_method :: standard
# contact :: cmip6-mpi-esm@dkrz.de
# creation_date :: 2019-08-25T06:42:07Z
# data_specs_version :: 01.00.30
# experiment :: all-forcing simulation of the recent past
# experiment_id :: historical
# external_variables :: areacella
# forcing_index ::                1
# frequency :: mon
# further_info_url :: https://furtherinfo.es-doc.org/CMIP6.MPI-M.MPI-ESM1-2-HR.historical.none.r1i1p1f1
# grid :: gn
# grid_label :: gn
# initialization_index ::                1
# institution_id :: MPI-M
# mip_era :: CMIP6
# nominal_resolution :: 100 km
# parent_activity_id :: CMIP
# parent_experiment_id :: piControl
# parent_mip_era :: CMIP6
# parent_source_id :: MPI-ESM1-2-HR
# parent_time_units :: days since 1850-1-1 00:00:00
# parent_variant_label :: r1i1p1f1
# physics_index ::                1
# product :: model-output
# project_id :: CMIP6
# realization_index ::                1
# realm :: atmos
# references :: MPI-ESM: Mauritsen, T. et al. (2019), Developments in the MPI   M Earth System Model version 1.2 (MPI   ESM1.2) and Its Response to Increasing CO2, J. Adv. Model. Earth Syst.,11, 998-1038, doi:10.1029/2018MS001400,\nMueller, W.A. et al. (2018): A high   resolution version of the Max Planck Institute Earth System Model MPI   ESM1.2   HR. J. Adv. Model. EarthSyst.,10,1383   1413, doi:10.1029/2017MS00121
# source_id :: MPI-ESM1-2-HR
# source_type :: AOGCM
# sub_experiment :: none
# sub_experiment_id :: none
# table_id :: Amon
# table_info :: Creation Date:(09 May 2019) MD5:e6ef8ececc8f338646ebfb3aeed36bfc
# variable_id :: tas
# variant_label :: r1i1p1f1
# license :: CMIP6 model data produced by MPI-M is licensed under a Creative Commons Attribution ShareAlike 4.0 International License (https://creativecommons.org/licenses). Consult https://pcmdi.llnl.gov/CMIP6/TermsOfUse for terms of use governing CMIP6 output, including citation requirements and proper acknowledgment. Further information about this data, including some limitations, can be found via the further_info_url (recorded as a global attribute in this file) and. The data producers and data providers make no warranty, either express or implied, including, but not limited to, warranties of merchantability and fitness for a particular purpose. All liabilities arising from the supply of the information (including any liability arising in negligence) are excluded to the fullest extent permitted by law.
# cmor_version :: 3.5.0
# tracking_id :: hdl:21.14100/68498095-cf29-4fb6-981a-ac9e3541d2cf
# cmip6-ng :: \ncontact = cmip6-archive@env.ethz.ch\ndescription = ETH Zurich CMIP6 "next generation" (ng) archive.\ndisclaimer = This dataset is provided "as is", without warranty of any kind.\nfixes = delete latitude bounds; delete longitude bounds; delete time bounds\ngit = 2019-12-17 18:26:09 git@git.iac.ethz.ch:cmip6-ng/cmip6-ng.git: master v1.5-6-g3802cf0\nownership = The ownership of this dataset remains with the original provider\nunfixed_is
# original_file_names :: /net/atmos/data/cmip6/historical/Amon/tas/MPI-ESM1-2-HR/r1i1p1f1/gn/tas_Amon_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_185001-185412.nc, /net/atmos/data/cmip6/historical/Amon/tas/MPI-ESM1-2-HR/r1i1p1f1/gn/tas_Amon_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_185501-185912.nc, /net/atmos/data/cmip6/historical/Amon/tas/MPI-ESM1-2-HR/r1i1p1f1/gn/tas_Amon_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_186001-186412.nc, /net/atmos/data/cmip6/historical/Amon/tas/MPI-ESM1-2-HR/r1i1p1f1/gn/tas_Amon_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_186501-186912.nc, /net/atmos/data/cmip6/historical/Amon/tas/MPI-ESM1-2-HR/r1i1p1f1/gn/tas_Amon_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_187001-187412.nc, /net/atmos/data/cmip6/historical/Amon/tas/MPI-ESM1-2-HR/r1i1p1f1/gn/tas_Amon_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_187501-187912.nc, /net/atmos/data/cmip6/historical/Amon/tas/MPI-ESM1-2-HR/r1i1p1f1/gn/tas_Amon_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_188001-188412.nc, /net/atmos/data/cmip6/historical/Amon/tas/MPI-ESM1-2-HR/r1i1p1f1/gn/tas_Amon_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_188501-188912.nc, /net/atmos/data/cmip6/historical/Amon/tas/MPI-ESM1-2-HR/r1i1p1f1/gn/tas_Amon_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_189001-189412.nc, /net/atmos/data/cmip6/historical/Amon/tas/MPI-ESM1-2-HR/r1i1p1f1/gn/tas_Amon_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_189501-189912.nc, /net/atmos/data/cmip6/historical/Amon/tas/MPI-ESM1-2-HR/r1i1p1f1/gn/tas_Amon_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_190001-190412.nc, /net/atmos/data/cmip6/historical/Amon/tas/MPI-ESM1-2-HR/r1i1p1f1/gn/tas_Amon_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_190501-190912.nc, /net/atmos/data/cmip6/historical/Amon/tas/MPI-ESM1-2-HR/r1i1p1f1/gn/tas_Amon_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_191001-191412.nc, /net/atmos/data/cmip6/historical/Amon/tas/MPI-ESM1-2-HR/r1i1p1f1/gn/tas_Amon_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_191501-191912.nc, /net/atmos/data/cmip6/historical/Amon/tas/MPI-ESM1-2-HR/r1i1p1f1/gn/tas_Amon_MPI-ESM1-2-HR_historical_r1i1p1f1_gn_192001-192412.nc, /net/atmos/data/cmip
# original_file_hash_codes :: 58b7549de8817cf934dffd13ae75c546bec1f58aaf6a8070dc338baf5bff662a, 8a4a5fa9b4ce1d088379380781c662612a4928181b6a73c1a9871f3ed51ca524, 91ee7f5aa7725ded08ddda40d0da9e2d4583582fe30ce97bbe504064f37dc79b, 4c845f7b56bc22e21674eff7c361940e2d8312eb5479647faeeedfbc397d2803, 018a6769864d04ed991e60a329326e7325224e42be89bc7aedd71c1873261e2f, 42f2acb62fa4cb19b0057cb32e2c5ba655243bbf13e824a7a6a45c5c3c646078, 8e502d995a760646f35236117f51a18fa540b7ad6e52329819954a2a5dffb3ab, 17df725c44060db094a43ff5afbb8791b83f5a68e33226c7b99d4c362d8eb3a1, 7c40f3154f791a7ebde5ae78819de698f7e562a48ae39a02b458505644790985, 498c1b4d1df7dd83883c19d456a5d69461a95c4d298212f89a74c756bd0cf2b7, 24a46e3425a35f79c13a14fac7086b1e52cdbc3dbb09b96f8205c8e496150569, 3d5f85722a28b032487857fa3913dd2e6d58cd48ea78afaa7eb2acfc21247aca, 7574e08dd178bd7f93c0dce39d3bd04969eeaa5548aa60d92998e38d88153a5c, 1a2063b6b42ef086dfe5f7f133368f2318f822ebde24e010ed6fe8cff0f098c6, 611b99383ec077c19565dd688e735396ae93ee3550d3d626ecb585ca8c290dac, eef39c76962792b85ed4049ec856f6e5121b43ad5a274e83e2bf08525e568e26, f64b8d7b98c767f8961ae7cc38f13b4a00beeeee89ba060fc436c106b630b1e8, 6768b1eac329573eee35aff8577b13db0cbe3fc9d322c4f695c10b62c1d42ce1, 72821ef64233cc3a549325a069b4d0a2f87ecb1a6512103cfee89faadc564d95, c715352802a4fbae8d7c83b0e5322cbb63694aff9621a2b1497397636eb39d63, 7c28b6de5a36e5a4ca8cdb9d175c613251f929f3f5d4748e367898f333f7c735, e0ca91b7a04f4c5b452b6b3fda7cb4932bcd2ffbfceb54f361f5b6fb1604a38a, 062f3de62c7de1cd9f09754231b576671859b3d2284eebe70deb4a9f2b7b4570, 95e1d31b32c7e9c46e1fb8f7694c8fc1e32b9b3b2d5f1c1499b28ed0d64ad009, 4b01ce2bab6c3d0bc25af5956860af75f81f9003654507c4628e03dad4986a51, a541b981452a4d0f625207eaa949f26c2248f70201de856a8affe544f46ff0eb, 57989b2f855d92b77f2a9fb18a35e49efa19ca2188e2000865868d0a3e2431c1, 7c17f0b237728e2e39161f7e1e6eff2d8754979f7d6c1342a2ce7eedcc734f01, 58dc15e7ba000abc81e653005e88018809eb119b3789952eb978f190d3f6cbaf, 2dddf4c8388bce3c3edef9ea86483556daea5a7cc1ddb0bc707fcf70cc591862, f76e5e6f56c4a93672d9
# cdo :: Climate Data Operators version 1.9.3 (http://mpimet.mpg.de/cdo)
# ave_region :: lon=   -0.469  359.531, lat=  -89.748   89.748
# comment :: 
# title :: spatial statistic of MPI-ESM1-2-HR output prepared for CMIP6
# history :: user oldenbor 2020-11-29 16:49:27 average_ensemble global_tas_mon_MPI-ESM1-2-HR_historical+ssp245_i1p1f1_%%.dat mean\nuser oldenbor 2020-11-29 11:10:54 dat2nc global_tas_mon_MPI-ESM1-2-HR_historical+ssp245_i1p1f1_00.dat t global_tas_mon_MPI-ESM1-2-HR_historical+ssp245_i1p1f1_00 global_tas_mon_MPI-ESM1-2-HR_historical+ssp245_i1p1f1_00.nc\nuser oldenbor 2020-11-29 11:10:46 get_index CMIP6/monthly/tas/tas_mon_MPI-ESM1-2-HR_historical+ssp245_i1p1f1_00.nc 0 360 -90 90\n2019-08-25T06:42:07Z ; CMOR rewrote data to be consistent with CMIP6, CF-1.7 CMIP-6.2 and CF standards.
 1850   285.1091       285.4792       286.2372       287.3445       288.2194       288.9879       289.0583       288.7668       287.9437       286.9720       285.9283       285.2264    
 1851   284.9905       285.2505       286.1909       287.1385       288.1273       288.9249       289.0476       288.7501       288.0678       287.1367       286.0893       285.3258    
 1852   285.1492       285.3378       286.2266       287.2260       288.2451       288.9926       289.1894       288.9111       288.0942       287.1486       286.1010       285.4302    
 1853   285.1967       285.5106       286.3013       287.3021       288.2880       289.0743       289.2474       288.9993       288.2216       287.1225       286.0994       285.4848    
 1854   285.1858       285.5299       286.2469       287.2864       288.2001       288.9899       289.0530       288.8036       288.0699       287.1005       286.0382       285.1904    
 1855   285.1696       285.4971       286.1860       287.0824       288.1340       288.9050       289.1627       288.8490       288.1591       287.2065       286.1729       285.3660    
 1856   285.2740       285.5103       286.2771       287.2020       288.2361       288.9980       289.0828       288.7177       288.0440       287.0750       286.0126       285.4505    
 1857   285.2227       285.5139       286.2787       287.1750       288.2092       288.9825       289.0379       288.7421       287.9357       287.0696       285.9809       285.1647    
 1858   284.9925       285.3732       286.2308       287.1167       288.0521       288.7649       288.9650       288.6238       288.0010       287.0222       286.0754       285.1716    
 1859   285.2245       285.3527       285.9793       287.0546       287.9380       288.7066       288.8578       288.5767       287.7861       286.9243       285.7996       285.1031    
 1860   284.9661       285.2848       285.9263       286.9012       287.8939       288.6506       288.8599       288.5676       287.8143       286.7863       285.8948       285.2079    
 1861   284.9117       285.3406       286.1354       287.1055       288.1094       288.8914       288.9963       288.7378       287.9214       286.9149       285.9615       285.2691    
 1862   285.2103       285.4707       286.0854       287.0721       288.1508       288.8878       288.9537       288.5728       287.9180       286.8636       285.8178       285.1670    
 1863   284.9517       285.4066       286.0610       287.0634       288.1600       288.8639       288.9691       288.7062       288.0085       287.0144       285.8945       285.1258    
 1864   285.0164       285.4521       286.1624       287.0673       288.0498       288.8734       288.9893       288.6039       287.8072       286.8943       285.8871       285.1556    
 1865   284.8940       285.0672       285.8947       286.8867       287.9605       288.7827       288.8982       288.5966       287.9105       287.0196       285.9602       285.1010    
 1866   284.9695       285.4116       286.0947       287.1764       288.0648       288.9194       289.0182       288.7024       287.9787       287.0243       286.0931       285.2347    
 1867   285.0862       285.4714       286.1857       287.1013       288.1930       288.9601       289.0927       288.7640       288.0674       287.0991       286.1984       285.2928    
 1868   285.1191       285.4872       286.2096       287.1386       288.1378       288.8091       288.9977       288.6749       287.8704       286.9881       285.9534       285.0392    
 1869   285.0883       285.2158       286.0925       287.0587       288.0020       288.7775       288.9243       288.6317       287.8378       286.8544       285.8806       285.2629    
 1870   284.9158       285.2372       286.1035       287.0477       288.0738       288.8705       288.9696       288.6473       287.9124       286.9698       285.9188       285.3179    
 1871   285.1484       285.4235       286.1281       287.1888       288.1843       288.9307       289.0900       288.7767       288.0935       287.1846       286.1072       285.3395    
 1872   285.1744       285.5228       286.2628       287.2697       288.1411       288.9260       288.9865       288.6586       287.9557       286.9238       285.9854       285.3760    
 1873   285.1028       285.3397       286.1794       287.1059       288.1834       288.8832       289.0921       288.8089       288.0853       287.1490       286.0126       285.3104    
 1874   285.1619       285.5800       286.4377       287.2936       288.2825       288.9483       289.0656       288.7797       288.1230       287.1317       286.0257       285.3954    
 1875   285.1515       285.5659       286.3785       287.2626       288.2674       289.0554       289.1595       288.9532       288.1532       287.1368       286.0677       285.3869    
 1876   285.1577       285.5170       286.2971       287.2190       288.1515       288.9798       289.0851       288.7641       287.9702       287.0541       286.0961       285.3521    
 1877   285.0508       285.5172       286.3066       287.2210       288.1747       288.8842       288.9979       288.6882       287.8743       287.0367       285.9838       285.1858    
 1878   285.1232       285.4343       286.2347       287.1944       288.1705       288.8417       289.0185       288.7216       287.9706       286.8480       286.0291       285.2925    
 1879   285.0838       285.4526       286.1192       287.2079       288.1400       288.8398       289.0504       288.7183       287.9576       287.0001       285.8793       285.0672    
 1880   284.7476       285.3987       286.0906       287.2375       288.1752       288.8316       289.0909       288.7863       288.0081       287.0238       286.1276       285.3575    
 1881   285.2416       285.5400       286.2166       287.2773       288.2874       289.0065       289.1367       288.7983       288.1006       287.0984       286.0164       285.2288    
 1882   285.1116       285.4678       286.2047       287.2009       288.1273       288.8500       289.0009       288.7109       287.9890       286.9521       285.9785       285.1411    
 1883   285.0396       285.5526       286.0627       287.1526       288.1500       288.9572       289.0709       288.7183       288.0334       286.9314       285.8929       284.9740    
 1884   284.7751       285.2537       285.9351       286.9094       287.8645       288.6730       288.6569       288.3149       287.5516       286.5545       285.5314       284.7446    
 1885   284.6286       285.1691       285.7984       286.9264       288.0121       288.7526       288.8214       288.5052       287.8194       286.8178       285.7607       285.0251    
 1886   284.9021       285.2697       286.0214       287.0431       288.0056       288.7282       288.8096       288.5312       287.7808       286.8532       285.8892       285.0836    
 1887   284.9741       285.3326       285.9250       286.9594       288.0272       288.7883       288.9398       288.5689       287.8782       286.9164       285.8992       285.1205    
 1888   284.9388       285.5014       286.1497       287.2109       288.1791       288.9288       289.0912       288.7633       288.0374       286.9611       285.9498       285.2776    
 1889   285.0449       285.2269       286.1447       287.1161       288.0880       288.8956       288.9929       288.7260       288.0180       286.9868       285.8549       285.0137    
 1890   284.9302       285.3104       286.2156       287.1946       288.1650       288.9515       289.0518       288.7560       288.0345       287.0552       285.9235       285.2317    
 1891   285.0483       285.3826       286.1434       287.1636       288.0497       288.8422       289.0244       288.7162       287.8953       286.9832       285.9902       285.1932    
 1892   285.0146       285.5372       286.3593       287.1907       288.2026       288.9228       289.0775       288.7382       287.9948       287.0276       285.9224       285.2280    
 1893   285.1365       285.5065       286.1070       287.1416       288.1127       288.7897       288.9381       288.5812       287.8237       286.9048       285.8124       285.2186    
 1894   285.0778       285.4285       286.2017       287.1625       288.1278       288.8380       288.9675       288.6963       287.8977       286.9743       285.9631       285.3451    
 1895   285.0293       285.4187       286.0330       287.1801       288.1211       288.7773       288.9337       288.6613       287.9102       286.8946       285.9581       285.2410    
 1896   284.9575       285.2274       285.9858       287.0464       288.0333       288.7684       288.9160       288.6058       287.8624       286.8759       285.8804       285.2539    
 1897   285.0819       285.2230       286.0068       287.0461       288.1344       288.8741       288.9429       288.7438       287.9700       286.9880       285.8494       285.2082    
 1898   284.9528       285.3364       286.0103       287.0486       288.1409       288.9075       289.0589       288.7004       287.8967       287.0112       285.9789       285.2474    
 1899   284.9139       285.4006       286.2949       287.1276       288.0922       288.9209       288.8924       288.5613       287.8910       286.8571       285.8795       285.1552    
 1900   285.0471       285.3610       286.0321       286.9549       287.9863       288.7278       288.8492       288.6249       287.9860       287.0103       285.9005       285.1562    
 1901   285.0420       285.3925       286.0822       287.1620       288.1295       288.8442       288.9979       288.7379       288.0930       287.1694       286.1042       285.2911    
 1902   285.1802       285.4625       286.2346       287.3008       288.1974       289.0225       289.1082       288.8889       288.0658       287.1945       286.0910       285.2610    
 1903   285.0997       285.3497       285.9891       286.9850       287.8463       288.6854       288.7710       288.5064       287.8464       286.8751       285.8879       285.1024    
 1904   284.9464       285.3089       285.9843       286.9957       288.0355       288.8845       288.8968       288.6594       287.9260       286.9204       285.8159       285.2646    
 1905   284.9727       285.2605       286.0585       287.0911       288.0675       288.8602       288.9908       288.6332       287.9546       286.9860       285.9393       285.2435    
 1906   285.0303       285.1970       285.8466       287.0190       287.9948       288.7684       288.9107       288.6464       287.8871       286.9387       285.8788       285.0619    
 1907   284.8746       285.2778       286.0669       287.0628       288.0121       288.7748       288.9658       288.6107       287.9873       287.0294       285.9606       285.3400    
 1908   285.1063       285.4569       286.1272       287.2624       288.1595       288.8929       289.0587       288.7203       287.9410       287.0265       286.0099       285.2277    
 1909   285.0471       285.3868       286.2321       287.1743       288.2107       288.9946       289.1336       288.7636       288.1205       287.0389       285.9558       285.2377    
 1910   284.9458       285.4661       286.1078       287.1049       288.1052       288.9097       289.0091       288.7812       288.0018       287.0825       286.0194       285.3574    
 1911   285.0873       285.3506       286.1885       287.2228       288.0656       288.9676       289.0812       288.6602       288.0137       286.9810       285.9523       285.3470    
 1912   285.3177       285.5442       286.2864       287.2834       288.0897       288.8284       288.9205       288.5608       287.7649       286.8793       285.8876       285.1129    
 1913   285.0640       285.3731       285.9977       287.1479       288.0660       288.9601       289.1052       288.8464       288.0322       287.0941       286.0201       285.3800    
 1914   285.1287       285.6206       286.2387       287.3305       288.2646       289.0109       289.1172       288.8206       288.1136       287.1608       286.1493       285.4706    
 1915   285.3185       285.6746       286.2729       287.1844       288.2368       288.9671       289.0626       288.8932       288.2150       287.2322       286.2081       285.5377    
 1916   285.2888       285.6936       286.3674       287.2654       288.3069       289.0898       289.2549       288.9053       288.2198       287.2358       286.1143       285.4257    
 1917   285.2504       285.6677       286.4037       287.3772       288.4752       289.1333       289.3516       289.0661       288.3325       287.3591       286.3749       285.7264    
 1918   285.2776       285.4910       286.4055       287.2861       288.3338       288.9684       289.1816       288.9213       288.1879       287.2071       286.2235       285.4075    
 1919   285.1895       285.5422       286.2748       287.2226       288.2247       288.9352       289.1146       288.8113       288.1072       287.1932       286.1847       285.4050    
 1920   285.2180       285.4749       286.2589       287.3293       288.2132       288.9808       289.1010       288.8602       288.1139       287.1989       286.1589       285.2749    
 1921   285.1682       285.4916       286.0369       287.2169       288.2291       289.0739       289.1562       288.9268       288.1197       287.1578       286.1555       285.3926    
 1922   285.2709       285.7138       286.2917       287.2333       288.1896       288.9478       289.1445       288.8936       288.2038       287.2791       286.2327       285.5215    
 1923   285.3483       285.6407       286.5261       287.4279       288.2472       289.0104       289.2301       288.9398       288.1881       287.2556       286.1891       285.4052    
 1924   285.3133       285.6682       286.3957       287.3723       288.2933       289.0956       289.1172       288.8275       288.1811       287.1693       286.1494       285.3873    
 1925   285.2896       285.6084       286.2679       287.3529       288.2975       288.9028       289.0882       288.8146       288.1224       287.2065       286.1937       285.4344    
 1926   285.2080       285.5627       286.4475       287.3292       288.3015       289.0090       289.2117       288.8638       288.1276       287.1432       286.2004       285.5017    
 1927   285.2626       285.6823       286.3685       287.1888       288.2201       288.9017       289.0811       288.8466       288.1498       287.1613       286.2501       285.4506    
 1928   285.2732       285.5510       286.2910       287.2451       288.2449       289.0204       289.1835       288.9830       288.2383       287.2164       286.2082       285.3959    
