# <a href=http://cmip-pcmdi.llnl.gov/cmip5/>CMIP5</a> global mean temperature computed at <a href=http://www.knmi.nl/selectfield_cmip5.cgi?someone@somewhere>KNMI Climate Explorer</a> tas_mon_CNRM-ESM2-1_historical+ssp245_i1p1f2_03
# operating on CNRM-ESM2-1 model output prepared for CMIP6 / CMIP historical
# file :: /home/oldenbor/climexp/CMIP6/monthly/tas/tas_mon_CNRM-ESM2-1_historical+ssp245_i1p1f2_03.nc
# title :: spatial statistic of CNRM-ESM2-1 model output prepared for CMIP6 / CMIP historical
# cdi :: Climate Data Interface version ?? (http://mpimet.mpg.de/cdi)
# source :: CNRM-ESM2-1 (2017):  aerosol: TACTIC_v2 atmos: Arpege 6.3 (T127; Gaussian Reduced with 24572 grid points in total distributed over 128 latitude circles (with 256 grid points per latitude circle between 30degN and 30degS reducing to 20 grid points per latitude circle at 88.9degN and 88.9degS); 91 levels; top level 78.4 km) atmosChem: REPROBUS-C_v2 land: Surfex 8.0c ocean: Nemo 3.6 (eORCA1, tripolar primarily 1deg; 362 x 294 longitude/latitude; 75 levels; top grid cell 0-1 m) ocnBgchem: Pisces 2.s seaIce: Gelato 6.1
# institution :: KNMI Climate Explorer and CNRM (Centre National de Recherches Meteorologiques, Toulouse 31057, France), CERFACS (Centre Europeen de Recherche et de Formation Avancee en Calcul Scientifique, Toulouse 31057, France)
# creation_date :: 2018-10-24T11:39:51Z
# description :: CMIP6 historical
# activity_id :: CMIP
# contact :: contact.cmip@meteo.fr
# data_specs_version :: 01.00.21
# dr2xml_version :: 1.13
# experiment_id :: historical
# experiment :: all-forcing simulation of the recent past
# external_variables :: areacella
# forcing_index ::                2
# frequency :: mon
# further_info_url :: https://furtherinfo.es-doc.org/CMIP6.CNRM-CERFACS.CNRM-ESM2-1.historical.none.r4i1p1f2
# grid :: data regridded to a T127 gaussian grid (128x256 latlon) from a native atmosphere T127l reduced gaussian grid
# grid_label :: gr
# nominal_resolution :: 250 km
# initialization_index ::                1
# institution_id :: CNRM-CERFACS
# license :: CMIP6 model data produced by CNRM-CERFACS is licensed under a Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International License (https://creativecommons.org/licenses). Consult https://pcmdi.llnl.gov/CMIP6/TermsOfUse for terms of use governing CMIP6 output, including citation requirements and proper acknowledgment. Further information about this data, including some limitations, can be found via the further_info_url (recorded as a global attribute in this file) and at http://www.umr-cnrm.fr/cmip6/. The data producers and data providers make no warranty, either express or implied, including, but not limited to, warranties of merchantability and fitness for a particular purpose. All liabilities arising from the supply of the information (including any liability arising in negligence) are excluded to the fullest extent permitted by law.
# mip_era :: CMIP6
# parent_experiment_id :: piControl
# parent_mip_era :: CMIP6
# parent_activity_id :: CMIP
# parent_source_id :: CNRM-ESM2-1
# parent_time_units :: days since 1850-01-01 00:00:00
# branch_method :: standard
# physics_index ::                1
# product :: model-output
# realization_index ::                4
# realm :: atmos
# references :: http://www.umr-cnrm.fr/cmip6/references
# source_id :: CNRM-ESM2-1
# source_type :: AOGCM BGC AER CHEM
# sub_experiment_id :: none
# sub_experiment :: none
# table_id :: Amon
# variable_id :: tas
# variant_label :: r4i1p1f2
# expid :: CNRM-ESM2-1_historical_r4i1p1f2
# cmip6_cv_version :: cv=6.2.3.0-7-g2019642
# dr2xml_md5sum :: 92ddb3d0d8ce79f498d792fc8e559dcf
# xios_commit :: 1442-shuffle
# nemo_gelato_commit :: 49095b3accd5d4c_6524fe19b00467a
# arpege_minor_version :: 6.3.2
# parent_variant_label :: r1i1p1f2
# tracking_id :: hdl:21.14100/e1716617-3568-42df-96ec-c60f18d60e98
# cmip6-ng :: \ncontact = cmip6-archive@env.ethz.ch\ndescription = ETH Zurich CMIP6 "next generation" (ng) archive.\ndisclaimer = This dataset is provided "as is", without warranty of any kind.\nfixes = delete time bounds\ngit = 2019-12-17 18:26:09 git@git.iac.ethz.ch:cmip6-ng/cmip6-ng.git: master v1.5-6-g3802cf0\nownership = The ownership of this dataset remains with the original provider\nunfixed_is
# original_file_names :: /net/atmos/data/cmip6/historical/Amon/tas/CNRM-ESM2-1/r4i1p1f2/gr/tas_Amon_CNRM-ESM2-1_historical_r4i1p1f2_gr_185001-201412.nc
# original_file_hash_codes :: c5eb5ecaffa942f11de02d2254a505103a0d828939bd90371cf5748b8882c0b6
# cdo :: Climate Data Operators version 1.9.3 (http://mpimet.mpg.de/cdo)
# history :: user oldenbor 2020-11-29 10:54:01 get_index CMIP6/monthly/tas/tas_mon_CNRM-ESM2-1_historical+ssp245_i1p1f2_03.nc 0 360 -90 90\nnone
# ave_region :: lon=   -0.703  359.297, lat=  -89.622   89.622
# averaging anomalies over region lon=   -0.703  359.297, lat=  -89.622   89.622
# tas [K] Near-Surface Air Temperature
 1850   284.5447       284.7381       285.4904       286.6564       287.5994       288.4820       288.8190       288.4242       287.8059       286.5954       285.2359       284.4482    
 1851   284.5303       284.9796       285.6014       286.5180       287.4553       288.3662       288.7964       288.5043       287.7534       286.5990       285.3351       284.6251    
 1852   284.6869       284.8919       285.4779       286.5364       287.3393       288.3196       288.6324       288.5019       287.7644       286.5165       285.2109       284.6573    
 1853   284.6931       284.9805       285.5722       286.4338       287.3663       288.3697       288.7424       288.5717       287.6796       286.5699       285.3884       284.5541    
 1854   284.5244       284.9443       285.8422       286.6248       287.5340       288.4214       288.8251       288.6265       287.9251       286.5689       285.4609       284.7934    
 1855   284.5547       284.7764       285.5114       286.4344       287.6940       288.4463       288.8961       288.6806       288.0486       286.7346       285.5571       284.7529    
 1856   284.8757       285.1230       285.6523       286.7138       287.5820       288.6009       288.8914       288.7177       287.7578       286.6574       285.3031       284.5391    
 1857   284.4824       284.8445       285.5545       286.4385       287.4311       288.3543       288.7105       288.5325       287.7911       286.4456       285.1978       284.3375    
 1858   284.4392       284.7301       285.4249       286.4633       287.3918       288.1650       288.6504       288.4600       287.6501       286.6649       285.5912       284.7285    
 1859   284.5870       284.6131       285.4068       286.5422       287.4256       288.4257       288.6383       288.5497       287.7481       286.5839       285.2415       284.6456    
 1860   284.4953       284.8543       285.4708       286.4089       287.3151       288.1347       288.5774       288.5746       287.6012       286.4033       285.4963       284.7186    
 1861   284.5293       284.8162       285.7519       286.7971       287.4202       288.3692       288.7746       288.6106       287.7613       286.7636       285.4919       284.8073    
 1862   284.5914       285.1343       285.4745       286.5252       287.4023       288.2418       288.7399       288.5186       287.8717       286.6792       285.3521       284.6443    
 1863   284.4888       284.9160       285.3198       286.5210       287.2368       288.2707       288.7028       288.5667       287.8357       286.6813       285.5121       284.8797    
 1864   284.9489       284.9635       285.8996       286.6602       287.6319       288.4753       288.8358       288.6297       287.8951       286.8381       285.6476       284.8895    
 1865   284.7031       284.9681       285.6586       286.5888       287.6349       288.4221       288.8070       288.7103       287.8204       286.6321       285.4942       284.8306    
 1866   284.6017       284.9146       285.5851       286.4890       287.3834       288.3546       288.7450       288.7441       287.9146       286.6250       285.4513       284.4425    
 1867   284.5479       285.0476       285.5161       286.6113       287.5717       288.2904       288.7855       288.6019       287.9997       286.7938       285.8170       284.9794    
 1868   284.7178       285.0060       285.7097       286.5410       287.5519       288.2839       288.7569       288.6669       287.8353       286.6652       285.4702       284.9242    
 1869   284.7823       284.9431       285.5219       286.5757       287.5084       288.3896       288.7914       288.7668       287.7667       286.5638       285.5313       284.7764    
 1870   284.6566       285.0000       285.4882       286.5701       287.5431       288.4619       288.7184       288.6615       287.8600       286.6108       285.5955       284.7745    
 1871   284.6985       285.1056       285.5251       286.6971       287.4420       288.3270       288.7652       288.5113       287.7557       286.6703       285.6301       284.9203    
 1872   284.6155       284.9962       285.7302       286.6707       287.4966       288.4141       288.8699       288.6868       287.9019       286.7306       285.6855       284.6820    
 1873   284.4156       284.9115       285.5698       286.4948       287.4673       288.3852       288.6814       288.5979       287.8380       286.7095       285.5568       284.9746    
 1874   284.6932       284.8426       285.5515       286.3987       287.4245       288.4693       288.8105       288.7263       288.0306       286.7503       285.4581       284.8511    
 1875   285.0005       285.4427       285.8496       286.8239       287.5453       288.5081       288.8765       288.6974       287.9182       286.6793       285.3846       284.7346    
 1876   284.6630       284.8406       285.5551       286.4358       287.4861       288.2632       288.6507       288.5425       287.6819       286.5995       285.4239       284.7951    
 1877   284.7990       285.1386       285.6136       286.5892       287.4075       288.5006       288.8816       288.7188       287.9677       286.6635       285.5323       284.8956    
 1878   284.9366       285.0469       285.5291       286.5788       287.5780       288.5043       288.8818       288.7421       287.8432       286.7178       285.3975       284.5787    
 1879   284.5603       284.6796       285.6383       286.3424       287.2879       288.2384       288.6118       288.4617       287.6289       286.6237       285.4459       284.6493    
 1880   284.5318       284.9847       285.4333       286.4680       287.4135       288.3476       288.7826       288.6447       287.9534       286.7469       285.6386       284.9138    
 1881   284.8557       285.3512       285.9974       286.9191       287.7551       288.5807       288.9004       288.7220       288.0088       286.7393       285.4669       284.8795    
 1882   284.7525       284.9535       285.5937       286.5533       287.4890       288.4771       288.8160       288.8206       287.9826       286.9146       285.6705       284.9850    
 1883   284.9136       285.0704       285.4472       286.6530       287.5316       288.5802       288.9586       288.7473       287.9963       286.8647       285.7282       284.7950    
 1884   284.8209       285.1592       285.6671       286.5987       287.5023       288.2649       288.7524       288.5192       287.7412       286.6555       285.5305       284.6574    
 1885   284.7066       284.8492       285.3842       286.3974       287.3488       288.1353       288.6257       288.5217       287.6759       286.5598       285.3920       284.7914    
